file,type,lines
copilot-sdk-build-rag.md,bash,1
copilot-sdk-build-rag.md,bash,1
copilot-sdk-build-rag.md,bash,1
copilot-sdk-build-rag.md,bash,1
copilot-sdk-build-rag.md,bash,1
copilot-sdk-build-rag.md,bash,1
copilot-sdk-create-resources.md,bash,1
copilot-sdk-evaluate.md,bash,1
copilot-sdk-evaluate.md,bash,1
copilot-sdk-evaluate.md,bash,1
copilot-sdk-evaluate.md,Text,23
get-started-code.md,bash,1
get-started-code.md,bash,1
get-started-code.md,bash,1
get-started-deepseek-r1.md,python,15
get-started-deepseek-r1.md,console,8
code-create-chat-client-entra.md,bash,1
code-create-chat-client-entra.md,python,9
code-create-chat-client-entra.md,bash,1
code-create-chat-client-entra.md,javascript,11
code-create-chat-client-entra.md,dotnetcli,1
code-create-chat-client-entra.md,dotnetcli,1
code-create-chat-client-entra.md,csharp,3
code-create-chat-client-entra.md,csharp,10
code-create-chat-client-entra.md,xml,10
code-create-chat-client-entra.md,java,5
code-create-chat-client-entra.md,HTTP/1.1,3
code-create-chat-client-entra.md,azurecli,1
code-create-chat-client.md,bash,1
code-create-chat-client.md,python,8
code-create-chat-client.md,bash,1
code-create-chat-client.md,javascript,8
code-create-chat-client.md,dotnetcli,1
code-create-chat-client.md,csharp,3
code-create-chat-client.md,csharp,4
code-create-chat-client.md,xml,5
code-create-chat-client.md,java,4
code-create-chat-client.md,HTTP/1.1,3
code-create-chat-completion.md,python,11
code-create-chat-completion.md,javascript,13
code-create-chat-completion.md,csharp,11
code-create-chat-completion.md,java,10
code-create-chat-completion.md,HTTP/1.1,3
code-create-chat-completion.md,JSON,13
code-create-chat-reasoning.md,python,10
code-create-chat-reasoning.md,javascript,12
code-create-chat-reasoning.md,csharp,10
code-create-chat-reasoning.md,java,9
code-create-chat-reasoning.md,HTTP/1.1,3
code-create-chat-reasoning.md,JSON,9
code-create-embeddings-client.md,bash,1
code-create-embeddings-client.md,python,8
code-create-embeddings-client.md,python,8
code-create-embeddings-client.md,bash,1
code-create-embeddings-client.md,javascript,8
code-create-embeddings-client.md,javascript,8
code-create-embeddings-client.md,dotnetcli,1
code-create-embeddings-client.md,dotnetcli,1
code-create-embeddings-client.md,csharp,3
code-create-embeddings-client.md,csharp,4
code-create-embeddings-client.md,csharp,4
code-create-embeddings-client.md,HTTP/1.1,3
code-create-embeddings.md,python,8
code-create-embeddings.md,javascript,8
code-create-embeddings.md,csharp,10
code-create-embeddings.md,HTTP/1.1,3
code-create-embeddings.md,JSON,6
code-create-embeddings.md,json,28
code-create-openai-chat-completion.md,python,9
code-create-openai-chat-completion.md,javascript,8
code-create-openai-chat-completion.md,csharp,7
code-create-openai-chat-completion.md,java,14
code-create-openai-chat-completion.md,HTTP/1.1,3
code-create-openai-chat-completion.md,JSON,12
code-create-openai-client.md,bash,1
code-create-openai-client.md,python,8
code-create-openai-client.md,bash,1
code-create-openai-client.md,javascript,12
code-create-openai-client.md,dotnetcli,1
code-create-openai-client.md,csharp,4
code-create-openai-client.md,xml,5
code-create-openai-client.md,java,4
code-create-openai-client.md,HTTP/1.1,3
code-manage-content-filtering.md,python,22
code-manage-content-filtering.md,javascript,26
code-manage-content-filtering.md,csharp,26
code-manage-content-filtering.md,java,14
code-manage-content-filtering.md,HTTP/1.1,3
code-manage-content-filtering.md,JSON,14
code-manage-content-filtering.md,JSON,7
how-to-prerequisites-csharp.md,bash,1
how-to-prerequisites-csharp.md,bash,1
how-to-prerequisites-java.md,xml,5
how-to-prerequisites-java.md,xml,5
how-to-prerequisites-java.md,java,14
how-to-prerequisites-javascript.md,bash,3
how-to-prerequisites-javascript.md,json,13
how-to-prerequisites-javascript.md,javascript,5
how-to-prerequisites-openai-python.md,bash,1
how-to-prerequisites-openai-python.md,bash,1
how-to-prerequisites-python.md,bash,1
javascript.md,javascript,4
javascript.md,javascript,14
javascript.md,output,28
javascript.md,json,25
javascript.md,javascript,4
javascript.md,javascript,29
javascript.md,javascript,4
javascript.md,output,6
javascript.md,json,71
javascript.md,javascript,4
javascript.md,javascript,19
javascript.md,javascript,36
javascript.md,javascript,4
javascript.md,output,30
python.md,python,11
python.md,python,5
python.md,output,28
python.md,json,25
python.md,python,2
python.md,python,21
python.md,python,2
python.md,output,6
python.md,python,8
python.md,python,1
python.md,python,21
python.md,python,2
python.md,output,6
python.md,python,6
python.md,python,8
python.md,python,13
python.md,python,9
python.md,python,14
python.md,python,6
python.md,python,17
python.md,python,5
python.md,output,30
python.md,python,25
rest.md,output,28
rest.md,json,25
rest.md,http,3
rest.md,json,44
rest.md,json,28
rest.md,json,71
rest.md,http,3
rest.md,json,98
rest.md,json,52
csharp.md,csharp,4
csharp.md,csharp,11
csharp.md,csharp,12
csharp.md,csharp,5
csharp.md,csharp,13
csharp.md,csharp,8
csharp.md,csharp,8
javascript.md,javascript,4
javascript.md,javascript,7
javascript.md,javascript,10
javascript.md,javascript,7
javascript.md,javascript,15
javascript.md,javascript,7
javascript.md,javascript,7
python.md,python,9
python.md,python,9
python.md,python,6
python.md,python,7
python.md,python,5
python.md,python,6
python.md,python,6
rest.md,http,3
rest.md,http,3
rest.md,json,8
rest.md,json,23
rest.md,json,9
rest.md,json,9
rest.md,json,9
csharp.md,csharp,4
csharp.md,csharp,11
csharp.md,csharp,9
csharp.md,csharp,5
csharp.md,csharp,10
csharp.md,csharp,11
csharp.md,csharp,11
java.md,java,11
java.md,java,5
java.md,java,5
java.md,java,4
java.md,java,5
java.md,java,7
java.md,java,4
java.md,java,4
javascript.md,javascript,4
javascript.md,javascript,7
javascript.md,javascript,6
javascript.md,javascript,7
javascript.md,javascript,9
javascript.md,javascript,7
javascript.md,javascript,7
javascript.md,javascript,7
javascript.md,javascript,7
python.md,python,9
python.md,python,9
python.md,python,3
python.md,python,7
python.md,python,6
python.md,python,7
python.md,python,4
python.md,python,6
python.md,python,6
rest.md,http,3
rest.md,http,3
rest.md,json,6
rest.md,json,23
rest.md,json,7
rest.md,json,34
rest.md,json,7
rest.md,json,7
rest.md,json,7
csharp.md,csharp,7
csharp.md,csharp,10
csharp.md,csharp,9
csharp.md,csharp,6
csharp.md,console,6
csharp.md,csharp,17
csharp.md,console,8
csharp.md,csharp,15
csharp.md,csharp,27
csharp.md,csharp,1
csharp.md,csharp,27
java.md,java,3
java.md,java,4
java.md,java,7
java.md,java,6
java.md,console,6
java.md,java,17
java.md,console,8
java.md,java,14
java.md,java,21
java.md,csharp,5
javascript.md,javascript,4
javascript.md,javascript,7
javascript.md,javascript,10
javascript.md,javascript,10
javascript.md,console,6
javascript.md,javascript,16
javascript.md,console,8
javascript.md,javascript,11
javascript.md,javascript,22
javascript.md,javascript,2
javascript.md,javascript,27
python.md,python,8
python.md,python,9
python.md,python,13
python.md,python,10
python.md,python,6
python.md,python,7
python.md,python,6
python.md,console,6
python.md,python,6
python.md,console,6
python.md,python,1
python.md,console,1
python.md,python,8
python.md,console,1
python.md,python,7
python.md,python,8
python.md,python,19
python.md,python,16
python.md,python,1
python.md,python,18
python.md,python,20
rest.md,http,3
rest.md,http,3
rest.md,http,3
rest.md,http,3
rest.md,json,9
rest.md,json,23
rest.md,json,22
rest.md,json,11
rest.md,json,18
rest.md,json,17
rest.md,json,22
rest.md,json,21
rest.md,json,9
rest.md,json,9
csharp.md,csharp,4
csharp.md,csharp,4
csharp.md,csharp,7
csharp.md,csharp,15
csharp.md,csharp,6
csharp.md,console,6
csharp.md,csharp,12
csharp.md,csharp,6
csharp.md,console,6
csharp.md,csharp,12
csharp.md,csharp,6
csharp.md,console,6
java.md,java,4
java.md,java,5
java.md,java,2
java.md,java,12
java.md,java,6
java.md,java,15
javascript.md,javascript,4
javascript.md,javascript,7
javascript.md,javascript,7
javascript.md,javascript,3
javascript.md,javascript,20
javascript.md,javascript,6
javascript.md,console,6
javascript.md,javascript,17
javascript.md,javascript,27
javascript.md,javascript,10
javascript.md,console,6
javascript.md,javascript,22
python.md,python,9
python.md,python,9
python.md,python,6
python.md,python,12
python.md,python,6
python.md,console,6
python.md,python,15
python.md,python,22
python.md,python,6
python.md,console,6
python.md,python,25
rest.md,http,3
rest.md,http,3
rest.md,json,23
rest.md,json,23
rest.md,json,25
rest.md,json,23
rest.md,json,24
rest.md,json,23
csharp.md,csharp,4
csharp.md,csharp,4
csharp.md,csharp,10
csharp.md,csharp,6
csharp.md,console,6
csharp.md,csharp,16
csharp.md,csharp,14
csharp.md,csharp,1
csharp.md,csharp,18
csharp.md,csharp,17
csharp.md,csharp,12
csharp.md,csharp,25
csharp.md,csharp,8
csharp.md,csharp,14
csharp.md,csharp,5
csharp.md,csharp,1
csharp.md,csharp,26
csharp.md,csharp,1
csharp.md,csharp,27
java.md,java,4
java.md,java,5
java.md,java,5
java.md,java,7
java.md,console,6
java.md,java,18
javascript.md,javascript,4
javascript.md,javascript,7
javascript.md,javascript,11
javascript.md,javascript,10
javascript.md,console,6
javascript.md,javascript,12
javascript.md,javascript,20
javascript.md,javascript,18
javascript.md,javascript,13
javascript.md,javascript,15
javascript.md,javascript,25
javascript.md,javascript,5
javascript.md,javascript,8
javascript.md,javascript,5
javascript.md,javascript,1
javascript.md,javascript,26
javascript.md,javascript,6
javascript.md,javascript,26
python.md,python,9
python.md,python,9
python.md,python,8
python.md,python,6
python.md,console,6
python.md,python,10
python.md,python,8
python.md,python,1
python.md,python,15
python.md,python,8
python.md,python,9
python.md,python,24
python.md,python,4
python.md,python,14
python.md,python,5
python.md,python,3
python.md,python,32
python.md,python,4
python.md,python,20
rest.md,http,3
rest.md,http,3
rest.md,json,13
rest.md,json,23
rest.md,json,17
rest.md,json,17
rest.md,json,21
rest.md,json,20
rest.md,json,23
rest.md,json,14
rest.md,json,23
rest.md,http,4
rest.md,json,14
rest.md,json,24
rest.md,json,40
rest.md,json,33
rest.md,json,57
rest.md,json,13
rest.md,json,9
bicep.md,azurecli,1
bicep.md,azurecli,1
bicep.md,azurecli,1
bicep.md,azurecli,1
bicep.md,azurecli,5
bicep.md,azurecli,5
bicep.md,azurecli,1
bicep.md,azurecli,1
bicep.md,azurecli,10
cli.md,azurecli,1
cli.md,azurecli,1
cli.md,azurecli,1
cli.md,azurecli,3
cli.md,azurecli,1
cli.md,azurecli,4
cli.md,output,7
cli.md,azurecli,9
cli.md,azurecli,1
cli.md,azurecli,1
cli.md,azurecli,1
cli.md,azurecli,4
cli.md,azurecli,4
bicep.md,azurecli,10
cli.md,azurecli,1
cli.md,azurecli,1
cli.md,azurecli,2
cli.md,yml,4
cli.md,azurecli,1
bicep.md,azurecli,1
bicep.md,azurecli,1
bicep.md,azurecli,1
bicep.md,azurecli,1
bicep.md,azurecli,7
cli.md,azurecli,1
cli.md,azurecli,1
cli.md,azurecli,2
cli.md,azurecli,1
cli.md,azurecli,1
cli.md,azurecli,1
cli.md,azurecli,1
cli.md,azurecli,1
intro.md,json,9
bicep.md,bicep,29
bicep.md,azurecli,11
configure-deployment-policies.md,json,31
configure-deployment-policies.md,json,20
monitor-models.md,kusto,3
content-filter.md,json,5
content-filter.md,json,15
content-filter.md,json,5
content-filter.md,json,20
content-filter.md,json,3
content-filter.md,json,7
content-filter.md,json,5
content-filter.md,json,14
content-filter.md,json,5
content-filter.md,json,14
content-filter.md,json,5
content-filter.md,json,20
cli-create-project.md,azurecli,3
create-env-file-tutorial.md,text,6
create-env-file.md,text,1
create-project-fdp.md,python,1
create-project-fdp.md,python,2
create-project-fdp.md,azurecli,1
create-project-fdp.md,azurecli,1
create-project-fdp.md,azurecli,1
create-second-fdp-project.md,azurecli,1
development-environment-config.md,python,1
development-environment-config.md,python,2
get-started-fdp.md,,1
get-started-fdp.md,azurecli,1
install-cli.md,powershell,1
install-cli.md,bash,1
install-cli.md,bash,1
install-cli.md,,1
install-cli.md,,1
install-csharp-packages.md,bash,5
install-csharp.md,bash,1
install-csharp.md,bash,8
install-promptflow.md,,2
install-python-packages.md,txt,7
install-python-packages.md,bash,1
install-python.md,bash,2
install-python.md,bash,2
install-python.md,bash,2
code-create-chat-client.md,bash,1
code-create-chat-client.md,python,8
code-create-chat-client.md,bash,1
code-create-chat-client.md,javascript,8
code-create-chat-client.md,dotnetcli,1
code-create-chat-client.md,csharp,3
code-create-chat-client.md,csharp,4
code-create-chat-client.md,xml,5
code-create-chat-client.md,java,4
code-create-chat-client.md,HTTP/1.1,3
code-create-chat-completion.md,python,11
code-create-chat-completion.md,javascript,13
code-create-chat-completion.md,csharp,11
code-create-chat-completion.md,java,13
code-create-chat-completion.md,HTTP/1.1,3
code-create-chat-completion.md,JSON,13
autoscale.md,azurecli,2
azure-policy.md,azurecli,1
azure-policy.md,json,23
azure-policy.md,json,46
configure-managed-network.md,python,17
configure-managed-network.md,yml,2
configure-managed-network.md,yml,9
configure-managed-network.md,azurecli,1
configure-managed-network.md,azurecli,1
configure-managed-network.md,yml,4
configure-managed-network.md,azurecli,1
configure-managed-network.md,azurecli,1
configure-managed-network.md,yml,10
configure-managed-network.md,python,25
configure-managed-network.md,python,22
configure-managed-network.md,yml,2
configure-managed-network.md,yaml,18
configure-managed-network.md,azurecli,1
configure-managed-network.md,yml,4
configure-managed-network.md,azurecli,1
configure-managed-network.md,azurecli,1
configure-managed-network.md,yaml,19
configure-managed-network.md,python,50
configure-managed-network.md,python,47
configure-managed-network.md,azurecli,1
configure-managed-network.md,azurecli,1
configure-managed-network.md,azurecli,1
configure-managed-network.md,azurecli,1
configure-managed-network.md,python,4
configure-managed-network.md,python,2
configure-managed-network.md,azurecli,1
configure-managed-network.md,azurecli,1
configure-managed-network.md,azurecli,1
configure-managed-network.md,python,14
configure-managed-network.md,yaml,12
configure-managed-network.md,python,2
configure-private-link.md,azurecli-interactive,9
configure-private-link.md,azurecli-interactive,18
configure-private-link.md,azurecli-interactive,9
configure-private-link.md,azurecli-interactive,37
configure-private-link.md,azurecli,3
configure-private-link.md,azurecli,1
configure-private-link.md,azurecli,1
configure-private-link.md,python,13
continuous-evaluation-agents.md,python,1
continuous-evaluation-agents.md,python,29
continuous-evaluation-agents.md,python,7
continuous-evaluation-agents.md,python,10
continuous-evaluation-agents.md,python,34
continuous-evaluation-agents.md,python,15
continuous-evaluation-agents.md,python,17
create-azure-ai-hub-template.md,azurecli,2
create-azure-ai-hub-template.md,azurepowershell,2
create-azure-ai-hub-template.md,azurecli,1
create-azure-ai-hub-template.md,azurecli,1
create-azure-ai-hub-template.md,azurepowershell,1
create-azure-ai-hub-template.md,azurecli,1
create-azure-ai-hub-template.md,azurepowershell,1
create-azure-ai-project-template.md,azurecli,2
create-azure-ai-project-template.md,azurepowershell,2
create-azure-ai-project-template.md,azurecli,2
create-azure-ai-project-template.md,azurepowershell,2
create-azure-ai-project-template.md,azurecli,1
create-azure-ai-project-template.md,azurepowershell,1
create-azure-ai-project-template.md,azurecli,1
create-azure-ai-project-template.md,azurepowershell,1
create-azure-ai-resource.md,python,13
create-azure-ai-resource.md,azurecli,1
create-hub-terraform.md,console,1
create-hub-terraform.md,console,1
create-hub-terraform.md,azurecli,2
create-hub-terraform.md,console,1
create-hub-terraform.md,console,1
create-hub-terraform.md,azurepowershell,2
create-manage-compute-session.md,txt,2
create-manage-compute-session.md,yaml,3
create-projects.md,Python,12
create-projects.md,azurecli,1
create-projects.md,azurecli,1
create-projects.md,python,1
create-projects.md,azurecli,1
create-resource-template.md,azurecli,2
create-resource-template.md,azurepowershell,2
create-resource-template.md,azurecli,2
create-resource-template.md,azurepowershell,2
create-resource-template.md,azurecli,1
create-resource-template.md,azurepowershell,1
create-resource-template.md,azurecli,1
create-resource-template.md,azurepowershell,1
deploy-models-gretel-navigator.md,bash,1
deploy-models-gretel-navigator.md,python,11
deploy-models-gretel-navigator.md,python,1
deploy-models-gretel-navigator.md,python,3
deploy-models-gretel-navigator.md,console,3
deploy-models-gretel-navigator.md,python,8
deploy-models-gretel-navigator.md,python,6
deploy-models-gretel-navigator.md,console,9
deploy-models-gretel-navigator.md,python,7
deploy-models-gretel-navigator.md,python,7
deploy-models-gretel-navigator.md,python,1
deploy-models-gretel-navigator.md,python,12
deploy-models-gretel-navigator.md,python,23
deploy-models-gretel-navigator.md,http,4
deploy-models-gretel-navigator.md,json,5
deploy-models-gretel-navigator.md,json,11
deploy-models-gretel-navigator.md,json,4
deploy-models-gretel-navigator.md,json,12
deploy-models-gretel-navigator.md,json,17
deploy-models-gretel-navigator.md,json,21
deploy-models-gretel-navigator.md,json,15
deploy-models-gretel-navigator.md,json,9
deploy-models-gretel-navigator.md,json,9
deploy-models-managed.md,python,2
deploy-models-managed.md,python,9
deploy-models-managed.md,python,17
deploy-models-managed.md,python,26
deploy-models-managed.md,python,16
deploy-models-managed.md,python,8
deploy-models-mistral-open.md,bash,1
deploy-models-mistral-open.md,python,8
deploy-models-mistral-open.md,python,8
deploy-models-mistral-open.md,python,1
deploy-models-mistral-open.md,python,3
deploy-models-mistral-open.md,console,3
deploy-models-mistral-open.md,python,8
deploy-models-mistral-open.md,python,6
deploy-models-mistral-open.md,console,6
deploy-models-mistral-open.md,python,10
deploy-models-mistral-open.md,python,8
deploy-models-mistral-open.md,python,1
deploy-models-mistral-open.md,python,15
deploy-models-mistral-open.md,python,9
deploy-models-mistral-open.md,bash,1
deploy-models-mistral-open.md,javascript,8
deploy-models-mistral-open.md,javascript,8
deploy-models-mistral-open.md,javascript,1
deploy-models-mistral-open.md,javascript,3
deploy-models-mistral-open.md,console,3
deploy-models-mistral-open.md,javascript,10
deploy-models-mistral-open.md,javascript,10
deploy-models-mistral-open.md,console,6
deploy-models-mistral-open.md,javascript,10
deploy-models-mistral-open.md,javascript,20
deploy-models-mistral-open.md,javascript,17
deploy-models-mistral-open.md,javascript,14
deploy-models-mistral-open.md,dotnetcli,1
deploy-models-mistral-open.md,dotnetcli,1
deploy-models-mistral-open.md,csharp,3
deploy-models-mistral-open.md,csharp,3
deploy-models-mistral-open.md,csharp,4
deploy-models-mistral-open.md,csharp,4
deploy-models-mistral-open.md,csharp,1
deploy-models-mistral-open.md,csharp,3
deploy-models-mistral-open.md,console,3
deploy-models-mistral-open.md,csharp,9
deploy-models-mistral-open.md,csharp,6
deploy-models-mistral-open.md,console,6
deploy-models-mistral-open.md,csharp,15
deploy-models-mistral-open.md,csharp,14
deploy-models-mistral-open.md,csharp,1
deploy-models-mistral-open.md,csharp,17
deploy-models-mistral-open.md,csharp,11
deploy-models-mistral-open.md,http,4
deploy-models-mistral-open.md,json,5
deploy-models-mistral-open.md,json,12
deploy-models-mistral-open.md,json,23
deploy-models-mistral-open.md,json,16
deploy-models-mistral-open.md,json,17
deploy-models-mistral-open.md,json,21
deploy-models-mistral-open.md,json,19
deploy-models-mistral-open.md,json,23
deploy-models-mistral-open.md,http,5
deploy-models-mistral-open.md,json,13
deploy-models-serverless-connect.md,azurecli,1
deploy-models-serverless-connect.md,azurecli,1
deploy-models-serverless-connect.md,azurecli,2
deploy-models-serverless-connect.md,python,1
deploy-models-serverless-connect.md,python,3
deploy-models-serverless-connect.md,azurecli,2
deploy-models-serverless-connect.md,python,6
deploy-models-serverless-connect.md,azurecli,1
deploy-models-serverless-connect.md,python,4
deploy-models-serverless-connect.md,azurecli,2
deploy-models-serverless-connect.md,python,6
deploy-models-serverless-connect.md,yml,4
deploy-models-serverless-connect.md,azurecli,1
deploy-models-serverless-connect.md,python,5
deploy-models-serverless.md,azurecli,1
deploy-models-serverless.md,azurecli,1
deploy-models-serverless.md,azurecli,2
deploy-models-serverless.md,yml,2
deploy-models-serverless.md,azurecli,1
deploy-models-serverless.md,azurecli,1
deploy-models-serverless.md,yml,2
deploy-models-serverless.md,azurecli,1
deploy-models-serverless.md,azurecli,1
deploy-models-serverless.md,azurecli,1
deploy-models-serverless.md,azurecli,2
deploy-models-serverless.md,azurecli,2
deploy-models-serverless.md,python,1
deploy-models-serverless.md,python,10
deploy-models-serverless.md,python,11
deploy-models-serverless.md,python,4
deploy-models-serverless.md,python,10
deploy-models-serverless.md,python,10
deploy-models-serverless.md,python,3
deploy-models-serverless.md,python,1
deploy-models-serverless.md,python,1
deploy-models-serverless.md,azurecli,2
deploy-models-serverless.md,bicep,15
deploy-models-serverless.md,azurecli,1
deploy-models-serverless.md,azurecli,2
deploy-models-serverless.md,bicep,25
deploy-models-serverless.md,azurecli,1
deploy-models-serverless.md,azurecli,2
deploy-models-serverless.md,azurecli,1
disable-local-auth.md,python,1
disable-local-auth.md,python,2
disable-local-auth.md,python,21
disable-local-auth.md,yaml,9
disable-local-auth.md,azurecli-interactive,1
disable-local-auth.md,json,35
disable-local-auth.md,python,4
disable-local-auth.md,azurecli-interactive,1
disable-local-auth.md,json,35
disable-local-auth.md,python,4
disable-local-auth.md,azurecli-interactive,1
disable-local-auth.md,json,35
evaluation-azure-devops.md,JSON,16
evaluation-azure-devops.md,yml,37
evaluation-github-action.md,JSON,17
evaluation-github-action.md,YAML,35
evaluation-github-action.md,YAML,35
evaluation-github-action.md,json,16
evaluation-github-action.md,yml,45
fine-tune-serverless.md,json,3
fine-tune-serverless.md,json,3
fine-tune-serverless.md,python,5
fine-tune-serverless.md,python,29
fine-tune-serverless.md,python,7
fine-tune-serverless.md,json,3
fine-tune-serverless.md,json,3
fine-tune-serverless.md,python,20
fine-tune-serverless.md,python,19
fine-tune-serverless.md,python,4
fine-tune-serverless.md,python,20
fine-tune-serverless.md,python,26
fine-tune-serverless.md,python,2
fine-tune-serverless.md,python,14
fine-tune-serverless.md,python,2
fine-tune-serverless.md,python,4
fine-tune-serverless.md,python,25
fine-tune-serverless.md,python,14
fine-tune-serverless.md,python,3
fine-tune-serverless.md,python,19
fine-tune-serverless.md,python,1
fine-tune-serverless.md,yaml,26
flow-deploy.md,json,4
flow-develop-evaluation.md,python,19
flow-develop.md,json,26
flow-develop.md,jinja,6
flow-process-image.md,python,25
